Title,Director,MetaScore,Duration (minutes),IMDb Rating,Certificates,Star Cast,Genre,Year,Genre Value
After Exodus,Matthew F. Perry,0.6179775280898877,0.2594095940959409,0.2857142857142858,R,Caleb UsryAndy LivengoodChris Drake,Drama,0.8981481481481488,0.4117647058823529
The Grid: Zombie Outlet Maul,Linda Andersson,0.6179775280898877,0.16605166051660517,0.375,Not Rated,Linda AnderssonMJ Lallo,Animation,0.9074074074074048,0.1176470588235294
Escape from Chernobourg,Michael A. Martinez,0.6179775280898877,0.10701107011070107,0.3035714285714286,Unrated,David WoodGeorge N. ThompsonBrandon Baca,Adventure,0.7592592592592595,0.058823529411764705
Czarne slonca,Jerzy Zalewski,0.6179775280898877,0.2594095940959409,0.3928571428571428,R,Ewa DalkowskaTomasz DedekJan Frycz,Crime,0.6944444444444429,0.1764705882352941
Memory Transfer,Michael Moeh,0.6179775280898877,0.2594095940959409,0.5357142857142858,R,Laur AllenAndy AquinoBrian Bedell,Adventure,0.9074074074074048,0.058823529411764705
Time-Men,Mark Gumbinger,0.6179775280898877,0.14760147601476012,0.3035714285714286,Not Rated,Ramon FloresSteve NeahousElizabeth Moore,Sci-Fi,0.8518518518518512,0.7058823529411764
Le petit nuage/La chasse au nuage/Le nuage atomique,Antoine Allard,0.6179775280898877,0.2594095940959409,0.2321428571428572,R,Marcel BerteauMarcel CornelisHubert Daix,Sci-Fi,0.34259259259259167,0.7058823529411764
Kam zmizel kuryr,Otakar Fuka,0.6179775280898877,0.2594095940959409,0.3571428571428572,R,Jan KanyzaEva JakoubkováKarel Houska,Sci-Fi,0.5925925925925917,0.7058823529411764
Do zvezdy!,Andrey Noskov,0.6179775280898877,0.2594095940959409,0.3928571428571428,R,Yuriy GaltsevIgor GolovinNatalya Kutasova,Comedy,0.981481481481481,0.23529411764705882
Inseguito,Luca Guardabascio,0.6179775280898877,0.2594095940959409,0.8214285714285714,R,Irene AielloAndoni Aresti LandaNanni Candelari,Sci-Fi,0.7870370370370345,0.7058823529411764
L.I.N.X.,Bryan Bagby,0.6179775280898877,0.2594095940959409,0.375,R,Regan GurrAdam JosephKenn Bartlett,Sci-Fi,0.768518518518519,0.7058823529411764
Katatonia,Hamed Eslami,0.6179775280898877,0.2594095940959409,0.4285714285714286,R,Amanda AzadShahab HosseiniMehdi Takloo Karimi,Sci-Fi,0.9074074074074048,0.7058823529411764
Zeria,Harry Cleven,0.6179775280898877,0.2594095940959409,0.375,R,Daniel RadcliffeEmma WatsonRupert Grint,Animation,0.9629629629629619,0.1176470588235294
Doppelgänger,Stan Douglas,0.6179775280898877,0.2594095940959409,0.4821428571428572,R,Dionne AudainEmma WestKrista Morin,Sci-Fi,0.9444444444444429,0.7058823529411764
Tremor Iê,Lívia de Paiva,0.6179775280898877,0.2594095940959409,0.4642857142857144,R,Lila M. SalúDeyse MaraElena Meirelles,Sci-Fi,0.9444444444444429,0.7058823529411764
SG3: Sword of the Samurai,Erkut Altindag,0.6179775280898877,0.2594095940959409,0.6250000000000002,R,Avni Alp MumcuUgur KurtNeslihan Mertkan,Comedy,0.8333333333333321,0.23529411764705882
Anamnesis,Jonathan Farr,0.6179775280898877,0.30627306273062727,0.267857142857143,Not Rated,Shekhar BassiMercedes BaxterSimone Bonechi,Sci-Fi,0.8240740740740726,0.7058823529411764
Xabungle Graffiti,Yoshiyuki Tomino,0.6179775280898877,0.2594095940959409,0.2857142857142858,R,Yoshihisa ArakiTsunehisa ItôYoshitake Suzuki,Animation,0.6111111111111107,0.1176470588235294
Rodson - ou (Onde o Sol Não Tem Dó),Clara Chroma,0.6179775280898877,0.2594095940959409,0.6071428571428572,R,Clara ChromaUrutau Maria PintoOrlok Sombra,Sci-Fi,0.9537037037037024,0.7058823529411764
The Battle for First Chair Opening Day Dreams PinPin Twenty,Trailer Tom,0.6179775280898877,0.2594095940959409,0.8214285714285714,R,Ryan KnaptonFfej KnarDavid Kubicka,Sci-Fi,0.9722222222222214,0.7058823529411764
Flag: Issenman no kufura no kiroku,Ryôsuke Takahashi,0.6179775280898877,0.2594095940959409,0.3571428571428572,R,Toru NozakiRyôsuke TakahashiKazuo Terada,Animation,0.8333333333333321,0.1176470588235294
Light Boy,Jolie Hales,0.6179775280898877,0.2594095940959409,0.6250000000000002,R,Dallin HalesJames HalesMallary Madsen,Action,0.8055555555555536,0.0
Night of the Shadow People,Blaise Kolodychuk,0.6179775280898877,0.2594095940959409,0.4821428571428572,R,Alana FischerRachael Amo-MensahJennifer Hartley,Fantasy,0.9166666666666643,0.47058823529411764
Magic Lizard,Sompote Sands,0.6179775280898877,0.2594095940959409,0.2321428571428572,R,Daniel RadcliffeEmma WatsonRupert Grint,Action,0.6296296296296298,0.0
Ezekiel's Landing,James Treakle,0.6179775280898877,0.1439114391143911,0.6071428571428572,Not Rated,Naphatia St PierreRansom PughAbigail White,Drama,0.9074074074074048,0.4117647058823529
Iqro: My Universe,Iqbal Alfajri,0.6179775280898877,0.2594095940959409,0.5357142857142858,R,Aisyah AmirahIqbal AlfajriBudiyati Abiyoga,Adventure,0.9444444444444429,0.058823529411764705
Retorno,Guillermo Amoedo,0.6179775280898877,0.12546125461254612,0.375,Not Rated,Cristián AlmarzaPablo DonetchFelipe Grandón,Crime,0.8611111111111107,0.1764705882352941
New! Improved! Real-life American Fairy Tale,Deborah Magocsi,0.6179775280898877,0.2594095940959409,0.3928571428571428,R,Via LambrosJeff KearneyKate Rodger,Sci-Fi,0.7037037037037024,0.7058823529411764
Unikum,Vitaliy Melnikov,0.6179775280898877,0.2594095940959409,0.3214285714285716,R,Vitaliy MelnikovAleksandr Zhitinsky,Comedy,0.6203703703703702,0.23529411764705882
El Fin,Miguel Alejandro Gomez,0.6179775280898877,0.1439114391143911,0.5357142857142858,Not Rated,Luis Carlos BogantesKurt DyerÁlvaro Marenco,Comedy,0.8703703703703702,0.23529411764705882
Blistayushchiy mir,Bulat Mansurov,0.6179775280898877,0.2594095940959409,0.2857142857142858,R,Tiit HärmIlse LiepaPavel Kadochnikov,Sci-Fi,0.6203703703703702,0.7058823529411764
Une vie en l'air,Emmanuel Malka,0.6179775280898877,0.2594095940959409,0.5892857142857144,R,Antoine BaslerEric LandreinLison Riess,Sci-Fi,0.8055555555555536,0.7058823529411764
The Strange Case of Señor Computer,Tom Sawyer,0.6179775280898877,0.2594095940959409,0.6250000000000002,R,Rick ZieglerTom SawyerSpencer Koerner,Comedy,0.768518518518519,0.23529411764705882
2k3,Gray Miller,0.6179775280898877,0.2594095940959409,0.5178571428571428,R,Marin GazzanigaAnslem RichardsonStephen Nicholson,Drama,0.8518518518518512,0.4117647058823529
Apollo 54,Giordano Giulivi,0.6179775280898877,0.2594095940959409,0.3035714285714286,R,Silvano BertolinDuccio GiuliviGiordano Giulivi,Sci-Fi,0.8333333333333321,0.7058823529411764
Electric Mind,Nadav Harel,0.6179775280898877,0.2594095940959409,0.7142857142857144,R,Fani AndelmamYoram BrawSchlomi Constantini,Documentary,0.8611111111111107,0.5882352941176471
"Geeks and Goblins, Elves and Elliot",D. Michael Martindale,0.6179775280898877,0.2594095940959409,0.5,R,D. Michael MartindaleLaura Mothersill,Comedy,0.8611111111111107,0.23529411764705882
Almost Human,Abe Vilchez-Moran,0.6179775280898877,0.2594095940959409,0.4107142857142858,R,Kera O'BryonCoby BattyAshley Myers,Horror,0.8703703703703702,0.3529411764705882
Severance,Dany Gehshan,0.6179775280898877,0.2594095940959409,0.2142857142857143,R,Ash CatherwoodVanessa BurnsPaul Fowles,Drama,0.8611111111111107,0.4117647058823529
Victor_Robot,Anatoliy Lavrenishyn,0.6179775280898877,0.2594095940959409,0.6250000000000002,R,Mariyka AglotkovaVasily MazurRimma Zyubina,Animation,0.9537037037037024,0.1176470588235294
Die phantastische Welt des Matthew Madson,Helmut Herbst,0.6179775280898877,0.2594095940959409,0.3214285714285716,R,Dietmar BuchmannAngelika DüsingHannes Hatje,Animation,0.527777777777775,0.1176470588235294
Neverender,Casey Siegel,0.6179775280898877,0.2594095940959409,0.6071428571428572,R,Jesse GiammarvaKimmie MerriamEros Giacalone,Comedy,0.8703703703703702,0.23529411764705882
Duel,Pavel Nikolajev,0.6179775280898877,0.2594095940959409,0.7857142857142858,R,Josh LongElizabeth A. MorrisonJames Molinari,Comedy,0.8518518518518512,0.23529411764705882
Spidertron,Carter Soles,0.6179775280898877,0.2594095940959409,0.5,R,Amanda A.Chad AfanadorEmily Afanador,Action,0.8425925925925917,0.0
A Taste of Kiss,Ippei Nishihara,0.6179775280898877,0.2594095940959409,0.7321428571428572,R,Tadafumi AndoKazuya HayashiMasana Hirabuki,Drama,0.8703703703703702,0.4117647058823529
The Fix:,Britmic,0.6179775280898877,0.2594095940959409,0.3214285714285716,R,Daniel RadcliffeEmma WatsonRupert Grint,Sci-Fi,0.8703703703703702,0.7058823529411764
The Synthetic Man,Yabiao Wang,0.6179775280898877,0.2594095940959409,0.4642857142857144,R,Shuang DuAiling HuangXiaodong Li,Sci-Fi,0.6574074074074048,0.7058823529411764
Die Welt ohne Maske,Harry Piel,0.6179775280898877,0.2594095940959409,0.4107142857142858,R,Harry PielKurt VespermannAnnie Markart,Comedy,0.15740740740740478,0.23529411764705882
Johnny Shortwave,Michael Bockner,0.6179775280898877,0.2594095940959409,0.2321428571428572,R,Emmanuel MarkJohn TenchMona Matteo,Drama,0.7222222222222214,0.4117647058823529
Single Minded,Luke Tedder,0.6179775280898877,0.2594095940959409,0.5178571428571428,R,Luke TedderJames DearingOliver Gills,Action,0.8611111111111107,0.0
La jaula,Vance McLean,0.6179775280898877,0.2594095940959409,0.3214285714285716,R,Ivan CamiloMariana MonclovaNorman Santiago,Sci-Fi,0.768518518518519,0.7058823529411764
Atrophy,Jason Slingerland,0.6179775280898877,0.2594095940959409,0.6964285714285714,R,Chadwick SuttonHannah DanielZechariah Metzler,Sci-Fi,0.9351851851851833,0.7058823529411764
As the Earth Turned,Bill Taylor,0.6179775280898877,0.2594095940959409,0.5714285714285714,R,Denese McCreadyDamian McDonaldRobert Render,Comedy,0.8796296296296298,0.23529411764705882
Last Days,Andrew Jara,0.6179775280898877,0.2594095940959409,0.3571428571428572,R,Mark OceguedaAlgernon D'AmmassaMarcelle Bowman,Drama,0.8611111111111107,0.4117647058823529
Oigye Eseo on Ulemae 9: Mujeok Ui Paiteo Ulemae,Han-yeol Lee,0.6179775280898877,0.2594095940959409,0.5535714285714286,R,Hyung-rae ShimYu BinMun Hyeok,Action,0.7037037037037024,0.0
La grata,Fabio Morichini,0.6179775280898877,0.2594095940959409,0.5714285714285714,R,Francesco CabrasPepita CianfoniFrancesco Corica,Sci-Fi,0.8518518518518512,0.7058823529411764
Roboflash Warrior,Richard J. Thomson,0.6179775280898877,0.2594095940959409,0.2321428571428572,R,Laurent DalliasLuc CendrierNoé Cendrier,Action,0.7129629629629619,0.0
Mislandia,Mashti Allan,0.6179775280898877,0.2594095940959409,0.6250000000000002,R,Zahara JohannesRoss JohnsonAleks Nial,Adventure,0.9444444444444429,0.058823529411764705
Zvyozdnaya komandirovka,Boris Ivchenko,0.6179775280898877,0.2594095940959409,0.267857142857143,R,Yevgeni Shatko,Comedy,0.6111111111111107,0.23529411764705882
Amare,M.M. Izidoro,0.6179775280898877,0.2594095940959409,0.8392857142857142,R,Tassia CabanasVinicius CalderoniM.M. Izidoro,Drama,0.9351851851851833,0.4117647058823529
Ulemae 4: Thunder V chuldong,Myeong-hwa Jo,0.6179775280898877,0.2594095940959409,0.4107142857142858,R,Hyung-rae ShimEun-kyeong JeonKim Su-Mi,Sci-Fi,0.6481481481481488,0.7058823529411764
Retribution in the Year 2050,Brendan Muldowney,0.6179775280898877,0.2594095940959409,0.2142857142857143,R,Aideen BradshawPhilip BredinJohnny Brewer,Sci-Fi,0.75,0.7058823529411764
Grandfather's Century,Sam van Zoest,0.6179775280898877,0.2594095940959409,0.5535714285714286,R,Daniel RadcliffeEmma WatsonRupert Grint,Sci-Fi,0.9537037037037024,0.7058823529411764
Die Wahrheit über die Stasi,Alexander Zahn,0.6179775280898877,0.2594095940959409,0.6964285714285714,R,Wolfgang DahlThomas DorlDirk Feinermann,Comedy,0.6944444444444429,0.23529411764705882
Agilem eli fragmentteja Pään elämästä,Ilkka Levä,0.6179775280898877,0.2594095940959409,0.5535714285714286,R,Anne AutiolahtiMarko GylénHannaleena Hauru,Sci-Fi,0.9351851851851833,0.7058823529411764
An American Cyborg,Christian Robert Varley,0.6179775280898877,0.09963099630996311,0.4107142857142858,Not Rated,Carson GrantAlyxx MorgenDiane Quinn,Action,0.7870370370370345,0.0
Johnny Be Gone,Trevor Juenger,0.6179775280898877,0.2594095940959409,0.3928571428571428,R,Devlin WilderJoe HammerstoneKatie Deerest,Drama,0.8703703703703702,0.4117647058823529
The Importance of Being Russell,Sean Plemmons,0.6179775280898877,0.2594095940959409,0.2321428571428572,R,Jeff HassenJohn PickleSean Plemmons,Comedy,0.8240740740740726,0.23529411764705882
A Cold Day in Hell,Nickolas Robison,0.6179775280898877,0.2594095940959409,0.5357142857142858,R,Bob RobertsKaylee SteenArin Winger,Drama,0.9074074074074048,0.4117647058823529
Dead Strange Jam,Liam Bond,0.6179775280898877,0.2594095940959409,0.2857142857142858,R,Liam BondNick BoxMarcus Caballero,Comedy,0.9074074074074048,0.23529411764705882
Idealnoe prestuplenie,Igor Voznesensky,0.6179775280898877,0.2594095940959409,0.3928571428571428,R,Zinovi Yuryev,Mystery,0.6759259259259238,0.8235294117647058
Steampunk,Billy T. Boyd,0.6179775280898877,0.2594095940959409,0.2857142857142858,R,Gareth EvansJaime PittengerChad Burns,Action,0.8611111111111107,0.0
Karim Patwa's Spaceship,Karim Patwa,0.6179775280898877,0.2594095940959409,0.7857142857142858,R,Daniel RadcliffeEmma WatsonRupert Grint,Biography,0.8055555555555536,0.2941176470588235
Minushi,Tyler Gibb,0.6179775280898877,0.17712177121771214,0.5892857142857144,Not Rated,Jay DonaldsonTyler GibbTara Lutchman,Animation,0.8333333333333321,0.1176470588235294
Embers of the Sky,Justin Calen-Chenn,0.6179775280898877,0.2594095940959409,0.4285714285714286,R,Hayley J WilliamsMaria OlsenRowena Sumner,Drama,0.8611111111111107,0.4117647058823529
Timeshifters 2: Alternate Present,Esses Tamás,0.6179775280898877,0.2594095940959409,0.5892857142857144,R,Szabó AntalBolla AttilaHarczi Bence,Sci-Fi,0.8796296296296298,0.7058823529411764
The Paralyzing Agent,Gene Greenlees,0.6179775280898877,0.2594095940959409,0.4107142857142858,R,Michael AndersonPatrick BarrilleauxCarlie Bass,Drama,0.8518518518518512,0.4117647058823529
Dreamscape,Curt Anderson,0.6179775280898877,0.2594095940959409,0.4285714285714286,R,Sophie BolenSamantha BerendsEthan Knoth,Sci-Fi,0.8703703703703702,0.7058823529411764
The Last Dudes on Earth,Dan Wedeking,0.6179775280898877,0.2594095940959409,0.5357142857142858,R,Courtney KatesRobert Brandon MachadoBrian Marshall,Comedy,0.8148148148148131,0.23529411764705882
Nova Express,Andre Perkowski,0.6179775280898877,0.2594095940959409,0.642857142857143,R,Peter BergmanWilliam S. BurroughsJürgen Ploog,Sci-Fi,0.8518518518518512,0.7058823529411764
Space Tours: Mission E.V.A.,Andreas Auinger,0.6179775280898877,0.2594095940959409,0.2857142857142858,R,János MischuretzUlli EmmerRainer Kantz,Comedy,0.8611111111111107,0.23529411764705882
Ratstar,Christian Bergmans,0.6179775280898877,0.2594095940959409,0.6785714285714286,R,Daniel RadcliffeEmma WatsonRupert Grint,Comedy,0.8055555555555536,0.23529411764705882
Counter-Clockwise,Denny Wilkins,0.6179775280898877,0.2594095940959409,0.375,R,Daniel RadcliffeEmma WatsonRupert Grint,Romance,0.8703703703703702,0.8823529411764706
Prodavetz vozdukha,Vladimir Ryabtzev,0.6179775280898877,0.2594095940959409,0.3392857142857144,R,Pavel KadochnikovArtyom KarapetyanGennadiy Nilov,Sci-Fi,0.4629629629629619,0.7058823529411764
The Lower Circle,Luigi Scarcelli,0.6179775280898877,0.2594095940959409,0.7678571428571428,R,Kimberly Anne BendixMadrid St. AngeloGuy Klinzing,Fantasy,0.8518518518518512,0.47058823529411764
Dangerous Stories,Kazuyuki Izutsu,0.6179775280898877,0.2594095940959409,0.2857142857142858,R,Kiyoshi KurosawaAtaru OikawaJunji Sakamoto,Horror,0.6666666666666643,0.3529411764705882
Karutha Rathrikal,Mahesh,0.6179775280898877,0.2594095940959409,0.4821428571428572,R,MadhuT.K. BalachandranN. Govindankutty,Crime,0.4629629629629619,0.1764705882352941
The Drivetime,Antero Alli,0.6179775280898877,0.2594095940959409,0.5,R,Michael Taylor DonovanAntero AlliGregory Baisden,Crime,0.7222222222222214,0.1764705882352941
The Elk Hotel,Daniel Paul Bates,0.6179775280898877,0.2594095940959409,0.25,R,Laurie BushmanEdisol W. DotsonMichael Ehrenberg,Drama,0.8240740740740726,0.4117647058823529
Collision Moon,Brian Nowak,0.6179775280898877,0.2594095940959409,0.5357142857142858,R,Daniel RadcliffeEmma WatsonRupert Grint,Sci-Fi,0.9629629629629619,0.7058823529411764
Spilt Blood,Willy Adkins,0.6179775280898877,0.2594095940959409,0.4464285714285716,R,Anastasia MorriganPhranque WrightWolf McKinney,Fantasy,0.9074074074074048,0.47058823529411764
Encounter: Omzion,Steven Catizone,0.6179775280898877,0.29889298892988925,0.4107142857142858,Not Rated,Brendan BorisLisa BorisAnn Marie Catizone Rehnert,Animation,0.8611111111111107,0.1176470588235294
Idõugrók 2 - Alternatív jelen,Esses Tamás,0.6179775280898877,0.2594095940959409,0.4464285714285716,R,Esses TamásVéber ZoltánTokodi Sandor,Sci-Fi,0.8796296296296298,0.7058823529411764
Cinco gallinas y el cielo,Rubén W. Cavalloti,0.6179775280898877,0.2594095940959409,0.6964285714285714,R,Narciso Ibáñez MentaLuis ArataIrma Córdoba,Comedy,0.37037037037037024,0.23529411764705882
This Corrosion,Mitch McCabe,0.6179775280898877,0.2594095940959409,0.3214285714285716,R,Elisabeth SeljevoldJulie FinchHobey Echlin,Mystery,0.7962962962962941,0.8235294117647058
Liberation! The Musical,Nils Osmar,0.6179775280898877,0.2594095940959409,0.6071428571428572,R,Meli AlexanderDannie BaldwinMeredith Binder,Action,0.8888888888888893,0.0
Target Audience 9.1,Dominic Mah,0.6179775280898877,0.2594095940959409,0.4821428571428572,R,Mary AngelloKristen BrennanJeanne Chinn,Comedy,0.8333333333333321,0.23529411764705882
The Cookbook,Siavash Afshar,0.6179775280898877,0.2594095940959409,0.3035714285714286,R,Ali AbdaliAli AnvariEbrahim Azizi,Mystery,0.9351851851851833,0.8235294117647058
Origins III: Destiny,Kyle Parish,0.6179775280898877,0.2594095940959409,0.3928571428571428,R,Kyle ParishMatthew SchliesmannJoseph Popma,Action,0.8796296296296298,0.0
I Heart Doomsday,Patrick Downing,0.6179775280898877,0.2594095940959409,0.375,R,Dan BeirneJoe CobdenChristine Ghawi,Comedy,0.8611111111111107,0.23529411764705882
A Dog Called Pain,Luis Eduardo Aute,0.6179775280898877,0.2594095940959409,0.6071428571428572,R,Daniel RadcliffeEmma WatsonRupert Grint,Animation,0.777777777777775,0.1176470588235294
The Dead Speak,Gabriel Soria,0.6179775280898877,0.2594095940959409,0.4107142857142858,R,Julián SolerAmelia de IlisaManuel Noriega,Drama,0.1666666666666643,0.4117647058823529
Marty's Project,Andrew Kent,0.6179775280898877,0.2594095940959409,1.0,R,Naomi AshDavid BedfordJoanna Deering,Comedy,0.8611111111111107,0.23529411764705882
Chronospunk! The Pursuit of Who?,Gustav Heinlein,0.6179775280898877,0.2594095940959409,0.6964285714285714,R,Brandon BerkLarry Day IIGrant Fitch,Comedy,0.8981481481481488,0.23529411764705882
Monolog,Eray Dinç,0.6179775280898877,0.2594095940959409,0.5178571428571428,R,Sertan ArslanTunca ArslanEnis Aybar,Drama,0.8611111111111107,0.4117647058823529
Buljong,Carl Johan De Geer,0.6179775280898877,0.2594095940959409,0.375,R,Iwa BomanCarl Johan De GeerGert Fylking,Drama,0.7222222222222214,0.4117647058823529
Ulemae 7: Dolaon Ulemae,Jong-ho Lim,0.6179775280898877,0.2594095940959409,0.3214285714285716,R,Hyung-rae ShimBong-geol LeeJong-Chol Yang,Sci-Fi,0.6944444444444429,0.7058823529411764
L'invité de la onzième heure,Maurice Cloche,0.6179775280898877,0.2594095940959409,0.3928571428571428,R,Maurice ClocheJean FerryNino Frank,Drama,0.2592592592592595,0.4117647058823529
Traveller: Red,Andrew Merkelbach,0.6179775280898877,0.2594095940959409,0.25,R,Catherine BillinghamJohn KingMarijana Kreso,Sci-Fi,0.8240740740740726,0.7058823529411764
New Machine: Ulemae 5,Myeong-hwa Jo,0.6179775280898877,0.2594095940959409,0.5,R,Hyung-rae ShimHye-jin LeeAm Park,Sci-Fi,0.6574074074074048,0.7058823529411764
Blister,Taikan Suga,0.6179775280898877,0.2594095940959409,0.4642857142857144,R,Ken AyugaiDennis GunnPatrick Harlan,Action,0.768518518518519,0.0
Lo que pudo ser 2084,Alex Del Arco,0.6179775280898877,0.2594095940959409,0.8392857142857142,R,Andrea JorqueraEnrique CamachoXena Montañez,Sci-Fi,0.9629629629629619,0.7058823529411764
Wu zui zhi cheng,Chenyang Yin,0.6179775280898877,0.2594095940959409,0.4821428571428572,R,Daniel RadcliffeEmma WatsonRupert Grint,Drama,0.9259259259259238,0.4117647058823529
Vitaminac,Matias Musa,0.6179775280898877,0.2594095940959409,0.267857142857143,R,Daniel RadcliffeEmma WatsonRupert Grint,Sci-Fi,0.8796296296296298,0.7058823529411764
Rifftrax: Super Mario Bros.,Bill Corbett,0.6179775280898877,0.21402214022140217,0.5535714285714286,TV-14,Daniel RadcliffeEmma WatsonRupert Grint,Comedy,0.8981481481481488,0.23529411764705882
Invertebrate,James McAleer,0.6179775280898877,0.2594095940959409,0.642857142857143,R,James McAleer,Sci-Fi,0.8703703703703702,0.7058823529411764
Ku_on,Takayuki Hatamura,0.6179775280898877,0.1180811808118081,0.3928571428571428,Not Rated,Haruna IsaokaSou SatoNana Seino,Action,0.8888888888888893,0.0
The Diamonds of Metro Valley,Aaron Arendt,0.6179775280898877,0.2594095940959409,0.5892857142857144,R,Jordan EnderJon CohnRobert Poe,Action,0.8611111111111107,0.0
Double Happiness Uranium,Cole Larsen,0.6179775280898877,0.2594095940959409,0.1964285714285715,R,Nicholas HopeJodie DryJo Stone,Sci-Fi,0.8888888888888893,0.7058823529411764
The Beginning of the End of the World,Vincent Price,0.6179775280898877,0.2594095940959409,0.3392857142857144,R,Daniel RadcliffeEmma WatsonRupert Grint,Documentary,0.5,0.5882352941176471
Absolute Zero,Ridley Scott,0.6179775280898877,0.2594095940959409,0.3035714285714286,R,Daniel RadcliffeEmma WatsonRupert Grint,Sci-Fi,0.777777777777775,0.7058823529411764
Treta sled slantzeto,Gueorgui Stoyanov,0.6179775280898877,0.2594095940959409,0.3571428571428572,R,Itschak FintziNaum ShopovNikolay Nikolaev,Drama,0.5092592592592595,0.4117647058823529
Sturmaz (Acto y tempestad),Jesús Maestro,0.6179775280898877,0.2594095940959409,0.5892857142857144,R,José Luis Rodríguez AenasDaniel F. AmselemBlanca Fibla,Sci-Fi,0.8703703703703702,0.7058823529411764
Watt Poe to bokura no ohanashi,Shigenori Kageyama,0.6179775280898877,0.2594095940959409,0.75,R,Toshiko FujitaEriko HaraKôichi Kitamura,Animation,0.6574074074074048,0.1176470588235294
The Orbitrons,Chris Frieri,0.6179775280898877,0.2594095940959409,0.4107142857142858,R,Daniel RadcliffeEmma WatsonRupert Grint,Horror,0.6759259259259238,0.3529411764705882
Green Eyes for Anastice,Michael R. Steinbeck,0.6179775280898877,0.2594095940959409,0.5892857142857144,R,Nicholas P. RichardsSamantha PorpsTom Porps,Sci-Fi,0.8055555555555536,0.7058823529411764
Endjährig,Willi Kubica,0.6179775280898877,0.2594095940959409,0.4821428571428572,R,Matthias LierPeter MeinhardtMina Sadic,Sci-Fi,0.9537037037037024,0.7058823529411764
Slipdream,Marc Grant,0.6179775280898877,0.2594095940959409,0.4821428571428572,R,GregorioNiall PaddenDeva Dalporto,Adventure,0.8148148148148131,0.058823529411764705
Apparatspott - Dat mokt wie gistern,Martin Hermann,0.6179775280898877,0.2594095940959409,0.4642857142857144,R,Meelah AdamsThomas BaierSabine Bulthaup,Sci-Fi,0.8425925925925917,0.7058823529411764
Slaveworld,Duane Soebagio,0.6179775280898877,0.2594095940959409,0.5892857142857144,R,Daniel RadcliffeEmma WatsonRupert Grint,Sci-Fi,0.7222222222222214,0.7058823529411764
Atmo HorroX,Pat Tremblay,0.6179775280898877,0.2594095940959409,0.4642857142857144,R,Roch DesrosiersSyl DisjonkClaude Dubé,Comedy,0.9166666666666643,0.23529411764705882
Apparatspott - Gerangel in Ruum un Tied,Martin Hermann,0.6179775280898877,0.2594095940959409,0.4464285714285716,R,Thomas BaierUdo BurmeisterHansjuergen Hespos,Sci-Fi,0.7962962962962941,0.7058823529411764
Je3 sedae: Ulemae 6,Cheong-gi Kim,0.6179775280898877,0.2594095940959409,0.267857142857143,R,Jeong-ho HanJong-a KimYong-soo Eom,Sci-Fi,0.6666666666666643,0.7058823529411764
We Are All Cylons,Ilana Rein,0.6179775280898877,0.2594095940959409,0.7142857142857144,R,David ChiricoMichael HoganLacy Alexis Pline,Documentary,0.8703703703703702,0.5882352941176471
Back on Track,Ilmar Joubert,0.6179775280898877,0.2594095940959409,0.642857142857143,R,Niek DijkermanNiels ToondersPari Koree,Drama,0.8703703703703702,0.4117647058823529
The Chorus,Dan Starling,0.6179775280898877,0.2594095940959409,0.5,R,Brennan CampbellNyla CarpentierStephanie Cho,Sci-Fi,0.9351851851851833,0.7058823529411764
Eutamnesia,Patrick Rizzi,0.6179775280898877,0.2594095940959409,0.375,R,Emanuele De MatteisAntonio MatarazzoPaola Mura,Sci-Fi,0.768518518518519,0.7058823529411764
Fiction (+33),Pierre de Suzzoni,0.6179775280898877,0.2594095940959409,0.6607142857142858,R,Amandine CoureauGuillaume PerezAlain Carbonel,Drama,0.7870370370370345,0.4117647058823529
PentaQuad,Jessica Dahlke,0.6179775280898877,0.2594095940959409,0.642857142857143,R,Samuel BereutherChristian LewinPatricia Moresmau,Comedy,0.9351851851851833,0.23529411764705882
Elulu,Gabriel Alfonso Verdugo Soto,0.6179775280898877,0.2594095940959409,0.4107142857142858,R,Daniel RadcliffeEmma WatsonRupert Grint,Animation,0.9629629629629619,0.1176470588235294
Gomer and Ed Lost in Space,Ryan E. Heppe,0.6179775280898877,0.2594095940959409,0.6071428571428572,R,Lucas HeppeRyan E. HeppeAndrew Hicks,Action,0.768518518518519,0.0
Kinnikuman: Ôabare! Seigi chôjin,Takeshi Shirato,0.6179775280898877,0.2594095940959409,0.3571428571428572,R,Akira KamiyaMinori MatsushimaHideyuki Tanaka,Animation,0.6203703703703702,0.1176470588235294
Desolate,Rob Grant,0.6179775280898877,0.11439114391143909,0.5535714285714286,Not Rated,Daniel RadcliffeEmma WatsonRupert Grint,Drama,0.8888888888888893,0.4117647058823529
Metal,Alice Cox Neff,0.6179775280898877,0.2594095940959409,0.4821428571428572,R,Natalie FlanaganMichael BlairRachel Palleschi,Drama,0.777777777777775,0.4117647058823529
The World in the Year 2000,Ahmad Fuad,0.6179775280898877,0.2594095940959409,0.5357142857142858,R,Seif AbdelrahmanAhmad AddasAbdessalam Al-Tayeb,Sci-Fi,0.5092592592592595,0.7058823529411764
Klop 75 ili Mayakovskiy smeyotsya,Anatoliy Karanovich,0.6179775280898877,0.2594095940959409,0.3392857142857144,R,Leonid BronevoyGalina VolchekIya Savvina,Animation,0.5462962962962941,0.1176470588235294
